hour,avg_temp_F,temp_F,month,dom,year,doy
14,71.86560944000004,71.52800000000003,5,12,2017,132
15,72.80183633558921,71.64320000000002,5,12,2017,132
16,73.07102000000005,72.48920000000003,5,12,2017,132
17,72.95329895998418,71.70080000000004,5,12,2017,132
18,72.3679920023697,71.27960000000003,5,12,2017,132
19,71.62500570609181,70.5776,5,12,2017,132
20,70.39113312202856,68.41100000000002,5,12,2017,132
21,68.34156557000003,67.04600000000002,5,12,2017,132
22,65.78923868809908,64.83560000000004,5,12,2017,132
23,64.01637320574167,63.76280000000003,5,12,2017,132
0,61.86709407894741,62.94200000000002,5,13,2017,133
1,60.46516123798081,62.25080000000003,5,13,2017,133
2,59.5491307383628,61.235600000000055,5,13,2017,133
3,58.586353816105806,60.648800000000016,5,13,2017,133
4,57.42470233253592,59.943200000000026,5,13,2017,133
5,56.844295438102925,59.86400000000001,5,13,2017,133
6,56.39922913338662,60.48680000000004,5,13,2017,133
7,56.163954443128,60.72800000000003,5,13,2017,133
8,56.98388518591776,59.90360000000002,5,13,2017,133
9,59.73229808673474,63.03560000000003,5,13,2017,133
10,63.85277508928576,64.99040000000004,5,13,2017,133
11,66.47934741586542,67.45640000000006,5,13,2017,133
12,69.05710949519234,68.86760000000001,5,13,2017,133
13,70.88975662118784,71.57120000000006,5,13,2017,133
14,71.86560944000004,72.68360000000001,5,13,2017,133
15,72.80183633558921,73.96520000000005,5,13,2017,133
16,73.07102000000005,75.26120000000003,5,13,2017,133
17,72.95329895998418,75.61400000000003,5,13,2017,133
18,72.3679920023697,74.93360000000004,5,13,2017,133
19,71.62500570609181,74.15240000000001,5,13,2017,133
20,70.39113312202856,73.58,5,13,2017,133
21,68.34156557000003,71.15720000000003,5,13,2017,133
22,65.78923868809908,68.28080000000003,5,13,2017,133
23,64.01637320574167,66.63560000000001,5,13,2017,133
0,61.86709407894741,65.174,5,14,2017,134
1,60.46516123798081,64.46120000000003,5,14,2017,134
2,59.5491307383628,63.240800000000036,5,14,2017,134
3,58.586353816105806,62.29760000000003,5,14,2017,134
4,57.42470233253592,60.73880000000001,5,14,2017,134
5,56.844295438102925,59.255600000000015,5,14,2017,134
6,56.39922913338662,58.38440000000001,5,14,2017,134
7,56.163954443128,57.72200000000002,5,14,2017,134
8,56.98388518591776,59.15840000000003,5,14,2017,134
9,59.73229808673474,62.97440000000004,5,14,2017,134
10,63.85277508928576,66.92720000000001,5,14,2017,134
11,66.47934741586542,70.68560000000002,5,14,2017,134
12,69.05710949519234,72.97160000000002,5,14,2017,134
13,70.88975662118784,74.47640000000003,5,14,2017,134
14,71.86560944000004,74.94440000000003,5,14,2017,134
15,72.80183633558921,75.99920000000003,5,14,2017,134
16,73.07102000000005,76.95320000000002,5,14,2017,134
17,72.95329895998418,77.49680000000002,5,14,2017,134
18,72.3679920023697,76.60040000000004,5,14,2017,134
19,71.62500570609181,76.12520000000004,5,14,2017,134
20,70.39113312202856,74.79680000000003,5,14,2017,134
21,68.34156557000003,72.83120000000004,5,14,2017,134
22,65.78923868809908,70.85840000000005,5,14,2017,134
23,64.01637320574167,67.67240000000001,5,14,2017,134
0,61.86709407894741,64.75640000000006,5,15,2017,135
1,60.46516123798081,63.04640000000002,5,15,2017,135
2,59.5491307383628,60.821600000000025,5,15,2017,135
3,58.586353816105806,59.27360000000001,5,15,2017,135
4,57.42470233253592,58.22600000000001,5,15,2017,135
5,56.844295438102925,57.63200000000002,5,15,2017,135
6,56.39922913338662,57.419600000000024,5,15,2017,135
7,56.163954443128,56.21360000000002,5,15,2017,135
8,56.98388518591776,57.89840000000002,5,15,2017,135
9,59.73229808673474,62.20400000000004,5,15,2017,135
10,63.85277508928576,68.12960000000005,5,15,2017,135
11,66.47934741586542,73.03280000000004,5,15,2017,135
12,69.05710949519234,77.06840000000003,5,15,2017,135
13,70.88975662118784,78.24560000000004,5,15,2017,135
14,71.86560944000004,78.46880000000002,5,15,2017,135
15,72.80183633558921,78.93680000000002,5,15,2017,135
16,73.07102000000005,79.76120000000003,5,15,2017,135
17,72.95329895998418,78.72080000000003,5,15,2017,135
18,72.3679920023697,79.10600000000007,5,15,2017,135
19,71.62500570609181,78.69200000000002,5,15,2017,135
20,70.39113312202856,76.84880000000001,5,15,2017,135
21,68.34156557000003,75.15320000000003,5,15,2017,135
22,65.78923868809908,72.71240000000002,5,15,2017,135
23,64.01637320574167,69.40760000000002,5,15,2017,135
0,61.86709407894741,67.91720000000001,5,16,2017,136
1,60.46516123798081,65.91920000000002,5,16,2017,136
2,59.5491307383628,64.61600000000003,5,16,2017,136
3,58.586353816105806,62.762000000000015,5,16,2017,136
4,57.42470233253592,61.71080000000002,5,16,2017,136
5,56.844295438102925,60.846800000000016,5,16,2017,136
6,56.39922913338662,60.57320000000002,5,16,2017,136
7,56.163954443128,59.83160000000002,5,16,2017,136
8,56.98388518591776,60.14480000000002,5,16,2017,136
9,59.73229808673474,63.788000000000025,5,16,2017,136
10,63.85277508928576,68.37440000000004,5,16,2017,136
11,66.47934741586542,73.69880000000003,5,16,2017,136
12,69.05710949519234,76.74440000000003,5,16,2017,136
13,70.88975662118784,79.1744,5,16,2017,136
14,71.86560944000004,79.64240000000004,5,16,2017,136
15,72.80183633558921,80.86280000000002,5,16,2017,136
16,73.07102000000005,81.41000000000003,5,16,2017,136
17,72.95329895998418,80.83040000000003,5,16,2017,136
18,72.3679920023697,80.63600000000001,5,16,2017,136
19,71.62500570609181,79.49840000000003,5,16,2017,136
20,70.39113312202856,78.44000000000003,5,16,2017,136
21,68.34156557000003,76.61840000000002,5,16,2017,136
22,65.78923868809908,74.26400000000004,5,16,2017,136
23,64.01637320574167,71.27960000000003,5,16,2017,136
0,61.86709407894741,69.22400000000003,5,17,2017,137
1,60.46516123798081,66.72920000000003,5,17,2017,137
2,59.5491307383628,65.14520000000002,5,17,2017,137
3,58.586353816105806,63.633200000000045,5,17,2017,137
4,57.42470233253592,62.08520000000004,5,17,2017,137
5,56.844295438102925,60.97280000000001,5,17,2017,137
6,56.39922913338662,59.928800000000024,5,17,2017,137
7,56.163954443128,58.77320000000002,5,17,2017,137
8,56.98388518591776,58.964000000000034,5,17,2017,137
9,59.73229808673474,62.77280000000003,5,17,2017,137
10,63.85277508928576,66.46280000000004,5,17,2017,137
11,66.47934741586542,71.29040000000002,5,17,2017,137
12,69.05710949519234,73.26320000000003,5,17,2017,137
13,70.88975662118784,75.34760000000003,5,17,2017,137
14,71.86560944000004,76.53920000000002,5,17,2017,137
15,72.80183633558921,77.17280000000005,5,17,2017,137
16,73.07102000000005,77.79200000000002,5,17,2017,137
17,72.95329895998418,77.45360000000004,5,17,2017,137
18,72.3679920023697,77.03600000000003,5,17,2017,137
19,71.62500570609181,75.65360000000003,5,17,2017,137
20,70.39113312202856,73.73120000000003,5,17,2017,137
21,68.34156557000003,71.52440000000004,5,17,2017,137
22,65.78923868809908,70.13480000000001,5,17,2017,137
23,64.01637320574167,68.17280000000002,5,17,2017,137
0,61.86709407894741,66.29720000000005,5,18,2017,138
1,60.46516123798081,64.16240000000002,5,18,2017,138
2,59.5491307383628,62.952800000000025,5,18,2017,138
3,58.586353816105806,62.20760000000003,5,18,2017,138
4,57.42470233253592,60.45800000000005,5,18,2017,138
5,56.844295438102925,59.35280000000002,5,18,2017,138
6,56.39922913338662,59.03600000000006,5,18,2017,138
7,56.163954443128,57.227000000000025,5,18,2017,138
8,56.98388518591776,58.118000000000016,5,18,2017,138
9,59.73229808673474,58.63742857142859,5,18,2017,138
10,63.85277508928576,61.76840000000002,5,18,2017,138
11,66.47934741586542,64.00040000000004,5,18,2017,138
12,69.05710949519234,64.50200000000002,5,18,2017,138
13,70.88975662118784,67.05320000000002,5,18,2017,138
14,71.86560944000004,68.29880000000001,5,18,2017,138
15,72.80183633558921,68.79560000000001,5,18,2017,138
16,73.07102000000005,67.316,5,18,2017,138
17,72.95329895998418,67.57520000000002,5,18,2017,138
18,72.3679920023697,68.3024,5,18,2017,138
19,71.62500570609181,68.15600000000003,5,18,2017,138
20,70.39113312202856,67.18280000000003,5,18,2017,138
21,68.34156557000003,66.04880000000003,5,18,2017,138
22,65.78923868809908,64.11920000000003,5,18,2017,138
23,64.01637320574167,61.82960000000003,5,18,2017,138
0,61.86709407894741,59.781200000000034,5,19,2017,139
1,60.46516123798081,57.52760000000003,5,19,2017,139
2,59.5491307383628,55.583600000000025,5,19,2017,139
3,58.586353816105806,55.263200000000026,5,19,2017,139
4,57.42470233253592,53.00960000000002,5,19,2017,139
5,56.844295438102925,51.73880000000001,5,19,2017,139
6,56.39922913338662,50.464400000000026,5,19,2017,139
7,56.163954443128,49.589600000000004,5,19,2017,139
8,56.98388518591776,49.66160000000002,5,19,2017,139
9,59.73229808673474,53.62520000000002,5,19,2017,139
10,63.85277508928576,58.280000000000015,5,19,2017,139
11,66.47934741586542,61.476800000000026,5,19,2017,139
12,69.05710949519234,63.795200000000044,5,19,2017,139
13,70.88975662118784,65.61320000000003,5,19,2017,139
14,71.86560944000004,67.50320000000004,5,19,2017,139
15,72.80183633558921,68.67320000000004,5,19,2017,139
16,73.07102000000005,69.98720000000004,5,19,2017,139
17,72.95329895998418,69.89360000000003,5,19,2017,139
18,72.3679920023697,70.268,5,19,2017,139
19,71.62500570609181,70.04480000000004,5,19,2017,139
20,70.39113312202856,69.40760000000002,5,19,2017,139
21,68.34156557000003,67.67240000000004,5,19,2017,139
22,65.78923868809908,65.49440000000001,5,19,2017,139
23,64.01637320574167,62.40920000000001,5,19,2017,139
0,61.86709407894741,60.310400000000016,5,20,2017,140
1,60.46516123798081,58.11440000000001,5,20,2017,140
2,59.5491307383628,56.68520000000002,5,20,2017,140
3,58.586353816105806,54.932000000000016,5,20,2017,140
4,57.42470233253592,53.86280000000003,5,20,2017,140
5,56.844295438102925,52.92320000000002,5,20,2017,140
6,56.39922913338662,51.843200000000024,5,20,2017,140
7,56.163954443128,49.64000000000002,5,20,2017,140
8,56.98388518591776,49.85900000000003,5,20,2017,140
9,59.73229808673474,55.000400000000035,5,20,2017,140
10,63.85277508928576,60.24920000000003,5,20,2017,140
11,66.47934741586542,65.01560000000003,5,20,2017,140
12,69.05710949519234,68.31320000000002,5,20,2017,140
13,70.88975662118784,70.25720000000003,5,20,2017,140
14,71.86560944000004,71.70080000000002,5,20,2017,140
15,72.80183633558921,73.14080000000001,5,20,2017,140
16,73.07102000000005,74.41520000000003,5,20,2017,140
17,72.95329895998418,75.38000000000001,5,20,2017,140
18,72.3679920023697,75.97400000000003,5,20,2017,140
19,71.62500570609181,75.38,5,20,2017,140
20,70.39113312202856,74.56280000000004,5,20,2017,140
21,68.34156557000003,72.41360000000005,5,20,2017,140
22,65.78923868809908,69.49040000000002,5,20,2017,140
23,64.01637320574167,66.34760000000003,5,20,2017,140
0,61.86709407894741,64.65560000000002,5,21,2017,141
1,60.46516123798081,61.80080000000002,5,21,2017,141
2,59.5491307383628,60.46160000000002,5,21,2017,141
3,58.586353816105806,57.75440000000001,5,21,2017,141
4,57.42470233253592,57.354800000000026,5,21,2017,141
5,56.844295438102925,56.46920000000002,5,21,2017,141
6,56.39922913338662,57.61040000000004,5,21,2017,141
7,56.163954443128,57.567200000000035,5,21,2017,141
8,56.98388518591776,57.16040000000002,5,21,2017,141
9,59.73229808673474,59.9864,5,21,2017,141
10,63.85277508928576,64.41080000000004,5,21,2017,141
11,66.47934741586542,69.21680000000002,5,21,2017,141
12,69.05710949519234,71.74040000000002,5,21,2017,141
13,70.88975662118784,73.82840000000002,5,21,2017,141
14,71.86560944000004,75.85520000000004,5,21,2017,141
15,72.80183633558921,76.88840000000002,5,21,2017,141
16,73.07102000000005,77.15120000000005,5,21,2017,141
17,72.95329895998418,77.15480000000002,5,21,2017,141
18,72.3679920023697,76.8632,5,21,2017,141
19,71.62500570609181,76.73000000000002,5,21,2017,141
20,70.39113312202856,74.95880000000002,5,21,2017,141
21,68.34156557000003,73.57280000000003,5,21,2017,141
22,65.78923868809908,71.56400000000001,5,21,2017,141
23,64.01637320574167,69.78200000000004,5,21,2017,141
0,61.86709407894741,68.33120000000004,5,22,2017,142
1,60.46516123798081,67.58600000000003,5,22,2017,142
2,59.5491307383628,64.78520000000002,5,22,2017,142
3,58.586353816105806,63.784400000000026,5,22,2017,142
4,57.42470233253592,61.59560000000001,5,22,2017,142
5,56.844295438102925,60.80720000000001,5,22,2017,142
6,56.39922913338662,59.23040000000002,5,22,2017,142
7,56.163954443128,58.056800000000024,5,22,2017,142
8,56.98388518591776,58.87040000000002,5,22,2017,142
9,59.73229808673474,62.207600000000035,5,22,2017,142
10,63.85277508928576,67.08560000000003,5,22,2017,142
11,66.47934741586542,69.84320000000002,5,22,2017,142
12,69.05710949519234,72.16520000000004,5,22,2017,142
13,70.88975662118784,73.62320000000003,5,22,2017,142
14,71.86560944000004,75.20720000000001,5,22,2017,142
15,72.80183633558921,76.66160000000002,5,22,2017,142
16,73.07102000000005,77.16200000000002,5,22,2017,142
17,72.95329895998418,77.62280000000001,5,22,2017,142
18,72.3679920023697,77.97200000000001,5,22,2017,142
19,71.62500570609181,77.06120000000003,5,22,2017,142
20,70.39113312202856,75.78680000000001,5,22,2017,142
21,68.34156557000003,74.31800000000001,5,22,2017,142
22,65.78923868809908,70.76480000000004,5,22,2017,142
23,64.01637320574167,67.74080000000001,5,22,2017,142
0,61.86709407894741,65.67440000000003,5,23,2017,143
1,60.46516123798081,65.46920000000003,5,23,2017,143
2,59.5491307383628,64.4144,5,23,2017,143
3,58.586353816105806,62.21840000000002,5,23,2017,143
4,57.42470233253592,60.92240000000002,5,23,2017,143
5,56.844295438102925,59.64080000000001,5,23,2017,143
6,56.39922913338662,58.92800000000002,5,23,2017,143
7,56.163954443128,57.77240000000002,5,23,2017,143
8,56.98388518591776,59.03600000000004,5,23,2017,143
9,59.73229808673474,62.189600000000056,5,23,2017,143
10,63.85277508928576,66.93440000000001,5,23,2017,143
11,66.47934741586542,70.22840000000005,5,23,2017,143
12,69.05710949519234,73.83560000000003,5,23,2017,143
13,70.88975662118784,76.24760000000003,5,23,2017,143
14,71.86560944000004,78.17000000000003,5,23,2017,143
15,72.80183633558921,79.70720000000003,5,23,2017,143
16,73.07102000000005,80.87720000000002,5,23,2017,143
17,72.95329895998418,81.28040000000001,5,23,2017,143
18,72.3679920023697,81.58640000000003,5,23,2017,143
19,71.62500570609181,80.95640000000003,5,23,2017,143
20,70.39113312202856,79.44080000000001,5,23,2017,143
21,68.34156557000003,77.27360000000002,5,23,2017,143
22,65.78923868809908,74.4188,5,23,2017,143
23,64.01637320574167,72.20480000000002,5,23,2017,143
0,61.86709407894741,70.09520000000005,5,24,2017,144
1,60.46516123798081,67.49240000000002,5,24,2017,144
2,59.5491307383628,66.07400000000001,5,24,2017,144
3,58.586353816105806,63.784400000000026,5,24,2017,144
4,57.42470233253592,62.11400000000001,5,24,2017,144
5,56.844295438102925,60.99440000000003,5,24,2017,144
6,56.39922913338662,61.0844,5,24,2017,144
7,56.163954443128,60.40040000000001,5,24,2017,144
8,56.98388518591776,61.59560000000001,5,24,2017,144
9,59.73229808673474,64.99760000000003,5,24,2017,144
10,63.85277508928576,69.21320000000004,5,24,2017,144
11,66.47934741586542,73.04720000000005,5,24,2017,144
12,69.05710949519234,77.3348,5,24,2017,144
13,70.88975662118784,79.90880000000001,5,24,2017,144
14,71.86560944000004,82.01120000000003,5,24,2017,144
15,72.80183633558921,82.87520000000002,5,24,2017,144
16,73.07102000000005,84.76520000000002,5,24,2017,144
17,72.95329895998418,85.34120000000004,5,24,2017,144
18,72.3679920023697,85.00640000000006,5,24,2017,144
19,71.62500570609181,84.91640000000002,5,24,2017,144
20,70.39113312202856,84.09920000000004,5,24,2017,144
21,68.34156557000003,82.27040000000002,5,24,2017,144
22,65.78923868809908,78.98000000000002,5,24,2017,144
23,64.01637320574167,74.53040000000001,5,24,2017,144
0,61.86709407894741,71.57120000000002,5,25,2017,145
1,60.46516123798081,69.08720000000002,5,25,2017,145
2,59.5491307383628,67.85960000000003,5,25,2017,145
3,58.586353816105806,66.22160000000004,5,25,2017,145
4,57.42470233253592,65.00840000000002,5,25,2017,145
5,56.844295438102925,63.4784,5,25,2017,145
6,56.39922913338662,61.39040000000002,5,25,2017,145
7,56.163954443128,60.71720000000001,5,25,2017,145
8,56.98388518591776,62.01320000000002,5,25,2017,145
9,59.73229808673474,66.50960000000003,5,25,2017,145
10,63.85277508928576,72.32720000000002,5,25,2017,145
11,66.47934741586542,77.28080000000003,5,25,2017,145
12,69.05710949519234,80.09960000000002,5,25,2017,145
13,70.88975662118784,82.26320000000001,5,25,2017,145
14,71.86560944000004,84.25760000000001,5,25,2017,145
15,72.80183633558921,85.66880000000003,5,25,2017,145
16,73.07102000000005,87.08360000000002,5,25,2017,145
17,72.95329895998418,86.88560000000003,5,25,2017,145
18,72.3679920023697,86.83520000000004,5,25,2017,145
19,71.62500570609181,86.39600000000003,5,25,2017,145
20,70.39113312202856,84.66800000000003,5,25,2017,145
21,68.34156557000003,79.88000000000002,5,25,2017,145
22,65.78923868809908,77.45720000000003,5,25,2017,145
23,64.01637320574167,74.33960000000003,5,25,2017,145
0,61.86709407894741,72.74480000000003,5,26,2017,146
1,60.46516123798081,70.73240000000001,5,26,2017,146
2,59.5491307383628,68.15840000000001,5,26,2017,146
3,58.586353816105806,66.90920000000001,5,26,2017,146
4,57.42470233253592,64.91480000000004,5,26,2017,146
5,56.844295438102925,64.68080000000002,5,26,2017,146
6,56.39922913338662,62.603600000000014,5,26,2017,146
7,56.163954443128,61.61,5,26,2017,146
8,56.98388518591776,62.751200000000026,5,26,2017,146
9,59.73229808673474,66.68960000000003,5,26,2017,146
10,63.85277508928576,70.88720000000002,5,26,2017,146
11,66.47934741586542,73.78520000000002,5,26,2017,146
12,69.05710949519234,76.66880000000005,5,26,2017,146
13,70.88975662118784,78.0548,5,26,2017,146
14,71.86560944000004,78.55520000000001,5,26,2017,146
15,72.80183633558921,79.99880000000002,5,26,2017,146
16,73.07102000000005,80.14640000000003,5,26,2017,146
17,72.95329895998418,79.97720000000001,5,26,2017,146
18,72.3679920023697,79.94480000000001,5,26,2017,146
19,71.62500570609181,79.2176,5,26,2017,146
20,70.39113312202856,76.61171428571434,5,26,2017,146
21,68.34156557000003,72.08300000000001,5,26,2017,146
22,65.78923868809908,69.96800000000002,5,26,2017,146
23,64.01637320574167,69.99440000000003,5,26,2017,146
0,61.86709407894741,68.06840000000003,5,27,2017,147
1,60.46516123798081,66.94520000000003,5,27,2017,147
2,59.5491307383628,66.47360000000005,5,27,2017,147
3,58.586353816105806,65.71040000000002,5,27,2017,147
4,57.42470233253592,64.83560000000004,5,27,2017,147
5,56.844295438102925,63.75560000000004,5,27,2017,147
6,56.39922913338662,63.435200000000044,5,27,2017,147
7,56.163954443128,61.24100000000002,5,27,2017,147
8,56.98388518591776,61.39100000000003,5,27,2017,147
9,59.73229808673474,64.07900000000002,5,27,2017,147
10,63.85277508928576,68.76320000000003,5,27,2017,147
11,66.47934741586542,71.96720000000002,5,27,2017,147
12,69.05710949519234,74.28920000000002,5,27,2017,147
13,70.88975662118784,76.29080000000002,5,27,2017,147
14,71.86560944000004,78.08720000000002,5,27,2017,147
15,72.80183633558921,80.33720000000002,5,27,2017,147
16,73.07102000000005,80.88080000000001,5,27,2017,147
17,72.95329895998418,81.158,5,27,2017,147
18,72.3679920023697,80.89880000000002,5,27,2017,147
19,71.62500570609181,80.12840000000003,5,27,2017,147
20,70.39113312202856,78.81080000000003,5,27,2017,147
21,68.34156557000003,77.27360000000002,5,27,2017,147
22,65.78923868809908,74.31440000000003,5,27,2017,147
23,64.01637320574167,73.09040000000003,5,27,2017,147
0,61.86709407894741,71.65760000000003,5,28,2017,148
1,60.46516123798081,70.31120000000003,5,28,2017,148
2,59.5491307383628,69.0548,5,28,2017,148
3,58.586353816105806,67.60400000000004,5,28,2017,148
4,57.42470233253592,66.30080000000002,5,28,2017,148
5,56.844295438102925,65.60600000000002,5,28,2017,148
6,56.39922913338662,64.60880000000004,5,28,2017,148
7,56.163954443128,63.608000000000025,5,28,2017,148
8,56.98388518591776,63.46760000000002,5,28,2017,148
9,59.73229808673474,66.40160000000002,5,28,2017,148
10,63.85277508928576,69.71000000000004,5,28,2017,148
11,66.47934741586542,71.96000000000005,5,28,2017,148
12,69.05710949519234,74.30360000000005,5,28,2017,148
13,70.88975662118784,76.06760000000006,5,28,2017,148
14,71.86560944000004,76.82360000000003,5,28,2017,148
15,72.80183633558921,77.00360000000003,5,28,2017,148
16,73.07102000000005,77.8892,5,28,2017,148
17,72.95329895998418,77.6192,5,28,2017,148
18,72.3679920023697,76.66520000000001,5,28,2017,148
19,71.62500570609181,76.89920000000002,5,28,2017,148
20,70.39113312202856,75.41960000000003,5,28,2017,148
21,68.34156557000003,73.47200000000004,5,28,2017,148
22,65.78923868809908,71.86280000000002,5,28,2017,148
23,64.01637320574167,70.45520000000002,5,28,2017,148
0,61.86709407894741,69.07280000000003,5,29,2017,149
1,60.46516123798081,67.27280000000003,5,29,2017,149
2,59.5491307383628,65.98040000000002,5,29,2017,149
3,58.586353816105806,65.42240000000001,5,29,2017,149
4,57.42470233253592,64.95800000000003,5,29,2017,149
5,56.844295438102925,63.294799999999995,5,29,2017,149
6,56.39922913338662,62.556800000000024,5,29,2017,149
7,56.163954443128,62.17520000000004,5,29,2017,149
8,56.98388518591776,62.84480000000002,5,29,2017,149
9,59.73229808673474,64.51160000000002,5,29,2017,149
10,63.85277508928576,67.04960000000005,5,29,2017,149
11,66.47934741586542,69.99080000000004,5,29,2017,149
12,69.05710949519234,71.30120000000002,5,29,2017,149
13,70.88975662118784,72.97160000000005,5,29,2017,149
14,71.86560944000004,74.17040000000001,5,29,2017,149
15,72.80183633558921,75.22880000000005,5,29,2017,149
16,73.07102000000005,75.77240000000003,5,29,2017,149
17,72.95329895998418,76.23320000000004,5,29,2017,149
18,72.3679920023697,75.26840000000001,5,29,2017,149
19,71.62500570609181,73.64480000000002,5,29,2017,149
20,70.39113312202856,72.53240000000002,5,29,2017,149
21,68.34156557000003,72.00680000000004,5,29,2017,149
22,65.78923868809908,70.05920000000003,5,29,2017,149
23,64.01637320574167,68.40680000000002,5,29,2017,149
0,61.86709407894741,67.46360000000001,5,30,2017,150
1,60.46516123798081,65.86880000000002,5,30,2017,150
2,59.5491307383628,65.30360000000002,5,30,2017,150
3,58.586353816105806,64.52240000000003,5,30,2017,150
4,57.42470233253592,63.964400000000026,5,30,2017,150
5,56.844295438102925,62.66840000000002,5,30,2017,150
6,56.39922913338662,61.53080000000001,5,30,2017,150
7,56.163954443128,61.210400000000014,5,30,2017,150
8,56.98388518591776,61.29500000000005,5,30,2017,150
9,59.73229808673474,62.13500000000005,5,30,2017,150
10,63.85277508928576,65.14160000000005,5,30,2017,150
11,66.47934741586542,66.73640000000005,5,30,2017,150
12,69.05710949519234,68.36720000000004,5,30,2017,150
13,70.88975662118784,69.99800000000002,5,30,2017,150
14,71.86560944000004,71.96000000000005,5,30,2017,150
15,72.80183633558921,73.22000000000003,5,30,2017,150
16,73.07102000000005,73.81400000000004,5,30,2017,150
17,72.95329895998418,75.34040000000003,5,30,2017,150
18,72.3679920023697,75.16040000000004,5,30,2017,150
19,71.62500570609181,75.31880000000004,5,30,2017,150
20,70.39113312202856,74.79680000000005,5,30,2017,150
21,68.34156557000003,74.02640000000002,5,30,2017,150
22,65.78923868809908,71.96360000000001,5,30,2017,150
23,64.01637320574167,69.37160000000003,5,30,2017,150
0,61.86709407894741,67.89920000000004,5,31,2017,151
1,60.46516123798081,65.15600000000003,5,31,2017,151
2,59.5491307383628,63.73040000000003,5,31,2017,151
3,58.586353816105806,62.42360000000001,5,31,2017,151
4,57.42470233253592,62.40920000000001,5,31,2017,151
5,56.844295438102925,60.82520000000002,5,31,2017,151
6,56.39922913338662,60.60560000000002,5,31,2017,151
7,56.163954443128,60.34640000000003,5,31,2017,151
8,56.98388518591776,61.24640000000003,5,31,2017,151
9,59.73229808673474,64.51520000000004,5,31,2017,151
10,63.85277508928576,68.54720000000002,5,31,2017,151
11,66.47934741586542,71.68280000000001,5,31,2017,151
12,69.05710949519234,73.55120000000002,5,31,2017,151
13,70.88975662118784,76.61120000000003,5,31,2017,151
14,71.86560944000004,78.21680000000002,5,31,2017,151
15,72.80183633558921,78.71720000000002,5,31,2017,151
16,73.07102000000005,80.78,5,31,2017,151
17,72.95329895998418,80.30120000000002,5,31,2017,151
18,72.3679920023697,79.94840000000003,5,31,2017,151
19,71.62500570609181,79.52720000000004,5,31,2017,151
20,70.39113312202856,78.26720000000002,5,31,2017,151
21,68.34156557000003,76.07840000000002,5,31,2017,151
22,65.78923868809908,73.54760000000003,5,31,2017,151
23,64.01637320574167,71.24000000000002,5,31,2017,151
0,70.34563841059607,69.56600000000003,6,1,2017,152
1,68.46162558981793,68.12960000000005,6,1,2017,152
2,67.43567647727276,66.10280000000003,6,1,2017,152
3,66.54501460755819,64.89320000000005,6,1,2017,152
4,65.14120336776864,63.72320000000002,6,1,2017,152
5,64.35870606343288,62.36600000000004,6,1,2017,152
6,63.73490686881192,61.886000000000045,6,1,2017,152
7,63.373827838114785,61.97720000000004,6,1,2017,152
8,64.66020101102946,62.36600000000003,6,1,2017,152
9,67.21828437500004,65.36120000000003,6,1,2017,152
10,72.04837944214879,68.62400000000004,6,1,2017,152
11,74.61048729235884,73.22720000000001,6,1,2017,152
12,76.66618376663897,76.52840000000002,6,1,2017,152
13,78.72086897878539,78.64160000000003,6,1,2017,152
14,79.83826584158419,80.89160000000004,6,1,2017,152
15,80.66216328125003,82.42160000000003,6,1,2017,152
16,81.23807090517245,82.73120000000003,6,1,2017,152
17,81.3434639669422,82.76360000000003,6,1,2017,152
18,80.97994452351489,82.88960000000006,6,1,2017,152
19,80.00247218904451,81.38120000000002,6,1,2017,152
20,78.93514530477763,79.95200000000003,6,1,2017,152
21,77.09115469777964,78.27440000000003,6,1,2017,152
22,73.90137081967218,76.02080000000004,6,1,2017,152
23,72.0355167425497,72.84200000000001,6,1,2017,152
0,70.34563841059607,71.67920000000001,6,2,2017,153
1,68.46162558981793,69.52280000000003,6,2,2017,153
2,67.43567647727276,67.77320000000002,6,2,2017,153
3,66.54501460755819,67.71560000000004,6,2,2017,153
4,65.14120336776864,67.51760000000003,6,2,2017,153
5,64.35870606343288,66.44840000000002,6,2,2017,153
6,63.73490686881192,65.68520000000002,6,2,2017,153
7,63.373827838114785,64.58600000000003,6,2,2017,153
8,64.66020101102946,65.06600000000003,6,2,2017,153
9,67.21828437500004,67.88120000000004,6,2,2017,153
10,72.04837944214879,71.67920000000001,6,2,2017,153
11,74.61048729235884,74.05520000000004,6,2,2017,153
12,76.66618376663897,77.37440000000004,6,2,2017,153
13,78.72086897878539,79.22120000000001,6,2,2017,153
14,79.83826584158419,80.66840000000002,6,2,2017,153
15,80.66216328125003,80.68280000000003,6,2,2017,153
16,81.23807090517245,81.39200000000002,6,2,2017,153
17,81.3434639669422,80.58920000000003,6,2,2017,153
18,80.97994452351489,80.43440000000002,6,2,2017,153
19,80.00247218904451,80.90300000000002,6,2,2017,153
20,78.93514530477763,75.67828571428575,6,2,2017,153
21,77.09115469777964,75.29000000000005,6,2,2017,153
22,73.90137081967218,72.81680000000003,6,2,2017,153
23,72.0355167425497,71.39480000000003,6,2,2017,153
0,70.34563841059607,69.33920000000003,6,3,2017,154
1,68.46162558981793,68.57600000000002,6,3,2017,154
2,67.43567647727276,68.10440000000003,6,3,2017,154
3,66.54501460755819,67.44920000000003,6,3,2017,154
4,65.14120336776864,66.66800000000003,6,3,2017,154
5,64.35870606343288,66.02360000000002,6,3,2017,154
6,63.73490686881192,65.58440000000002,6,3,2017,154
